Node,Packet,Direction,Protocol,Port,Time,Size,Offset,src IP,dest IP
14,15,TX,UDP,520,0.257153,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.257168,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.257168,272,0,192.166.1.92,192.166.1.91
12,3,RX,UDP,520,0.257343,252,0,192.166.1.55,192.166.1.56
12,3,TX,UDP,520,0.257343,252,0,192.166.1.55,192.166.1.56
11,10,RX,UDP,520,0.257414,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.257414,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.257528,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.257528,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.257693,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.257693,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.25787,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.25787,212,0,192.166.1.32,192.166.1.31
13,8,RX,UDP,520,0.257895,232,0,192.166.1.69,192.166.1.70
13,8,TX,UDP,520,0.257895,232,0,192.166.1.69,192.166.1.70
11,4,RX,UDP,520,0.258003,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.258003,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.258281,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.258281,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.258592,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.258592,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.258606,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.258606,272,0,192.166.1.92,192.166.1.91
4,18,RX,UDP,520,0.258728,52,0,1.1.13.1,224.0.0.9
4,19,TX,UDP,520,0.258728,252,0,1.1.13.2,1.1.13.1
14,10,RX,UDP,520,0.258853,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.258853,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.258966,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.258966,232,0,192.166.1.38,192.166.1.37
12,17,RX,UDP,520,0.259055,212,0,192.166.1.34,192.166.1.33
12,17,TX,UDP,520,0.259055,212,0,192.166.1.34,192.166.1.33
14,6,RX,UDP,520,0.259131,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.259131,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.259309,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.259309,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.259441,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.259441,192,0,192.166.1.23,192.166.1.24
14,7,RX,UDP,520,0.25972,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.25972,172,0,192.166.1.5,192.166.1.6
13,11,RX,UDP,520,0.259767,232,0,192.166.1.94,192.166.1.93
13,11,TX,UDP,520,0.259767,232,0,192.166.1.94,192.166.1.93
14,15,RX,UDP,520,0.26003,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.26003,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.260045,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.260045,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.260291,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.260291,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.260405,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.260405,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.260569,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.260569,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.260747,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.260747,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.26088,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.26088,192,0,192.166.1.23,192.166.1.24
12,8,RX,UDP,520,0.260927,232,0,192.166.1.69,192.166.1.70
12,8,TX,UDP,520,0.260927,232,0,192.166.1.69,192.166.1.70
11,7,RX,UDP,520,0.261158,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.261158,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.261469,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.261469,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.261483,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.261483,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.261729,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.261729,152,0,192.166.1.33,192.166.1.34
13,3,RX,UDP,520,0.261799,252,0,192.166.1.55,192.166.1.56
13,3,TX,UDP,520,0.261799,252,0,192.166.1.55,192.166.1.56
11,14,RX,UDP,520,0.261843,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.261843,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.262008,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.262008,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.262185,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.262185,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.262318,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.262318,192,0,192.166.1.23,192.166.1.24
14,7,RX,UDP,520,0.262597,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.262597,172,0,192.166.1.5,192.166.1.6
12,11,RX,UDP,520,0.262799,232,0,192.166.1.94,192.166.1.93
12,11,TX,UDP,520,0.262799,232,0,192.166.1.94,192.166.1.93
14,15,RX,UDP,520,0.262907,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.262907,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.262921,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.262921,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.263168,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.263168,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.263281,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.263281,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.263446,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.263446,172,0,192.166.1.41,192.166.1.42
13,17,RX,UDP,520,0.263511,212,0,192.166.1.34,192.166.1.33
13,17,TX,UDP,520,0.263511,212,0,192.166.1.34,192.166.1.33
14,16,RX,UDP,520,0.263624,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.263624,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.263757,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.263757,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.264035,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.264035,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.264345,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.264345,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.26436,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.26436,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.264606,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.264606,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.26472,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.26472,232,0,192.166.1.38,192.166.1.37
12,3,RX,UDP,520,0.264831,252,0,192.166.1.55,192.166.1.56
12,3,TX,UDP,520,0.264831,252,0,192.166.1.55,192.166.1.56
14,6,RX,UDP,520,0.264885,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.264885,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.265062,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.265062,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.265195,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.265195,192,0,192.166.1.23,192.166.1.24
13,8,RX,UDP,520,0.265383,232,0,192.166.1.69,192.166.1.70
13,8,TX,UDP,520,0.265383,232,0,192.166.1.69,192.166.1.70
14,7,RX,UDP,520,0.265473,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.265473,172,0,192.166.1.5,192.166.1.6
14,15,RX,UDP,520,0.265784,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.265784,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.265798,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.265798,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.266045,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.266045,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.266158,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.266158,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.266323,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.266323,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.266501,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.266501,212,0,192.166.1.32,192.166.1.31
12,17,RX,UDP,520,0.266543,212,0,192.166.1.34,192.166.1.33
12,17,TX,UDP,520,0.266543,212,0,192.166.1.34,192.166.1.33
11,4,RX,UDP,520,0.266633,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.266633,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.266912,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.266912,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.267222,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.267222,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.267237,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.267237,272,0,192.166.1.92,192.166.1.91
13,11,RX,UDP,520,0.267255,232,0,192.166.1.94,192.166.1.93
13,11,TX,UDP,520,0.267255,232,0,192.166.1.94,192.166.1.93
14,10,RX,UDP,520,0.267483,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.267483,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.267597,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.267597,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.267761,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.267761,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.267939,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.267939,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.268072,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.268072,192,0,192.166.1.23,192.166.1.24
14,7,RX,UDP,520,0.26835,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.26835,172,0,192.166.1.5,192.166.1.6
12,8,RX,UDP,520,0.268415,232,0,192.166.1.69,192.166.1.70
12,8,TX,UDP,520,0.268415,232,0,192.166.1.69,192.166.1.70
14,15,RX,UDP,520,0.268661,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.268661,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.268675,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.268675,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.268921,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.268921,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.269035,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.269035,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.2692,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.2692,172,0,192.166.1.41,192.166.1.42
13,3,RX,UDP,520,0.269287,252,0,192.166.1.55,192.166.1.56
13,3,TX,UDP,520,0.269287,252,0,192.166.1.55,192.166.1.56
14,16,RX,UDP,520,0.269377,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.269377,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.26951,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.26951,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.269789,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.269789,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.270099,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.270099,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.270113,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.270113,272,0,192.166.1.92,192.166.1.91
12,11,RX,UDP,520,0.270287,232,0,192.166.1.94,192.166.1.93
12,11,TX,UDP,520,0.270287,232,0,192.166.1.94,192.166.1.93
14,10,RX,UDP,520,0.27036,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.27036,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.270473,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.270473,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.270638,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.270638,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.270816,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.270816,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.270949,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.270949,192,0,192.166.1.23,192.166.1.24
13,17,RX,UDP,520,0.270999,212,0,192.166.1.34,192.166.1.33
13,17,TX,UDP,520,0.270999,212,0,192.166.1.34,192.166.1.33
14,7,RX,UDP,520,0.271227,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.271227,172,0,192.166.1.5,192.166.1.6
14,15,RX,UDP,520,0.271537,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.271537,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.271552,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.271552,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.271798,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.271798,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.271912,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.271912,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.272077,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.272077,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.272254,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.272254,212,0,192.166.1.32,192.166.1.31
12,3,RX,UDP,520,0.272319,252,0,192.166.1.55,192.166.1.56
12,3,TX,UDP,520,0.272319,252,0,192.166.1.55,192.166.1.56
11,4,RX,UDP,520,0.272387,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.272387,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.272665,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.272665,172,0,192.166.1.5,192.166.1.6
13,8,RX,UDP,520,0.272871,232,0,192.166.1.69,192.166.1.70
13,8,TX,UDP,520,0.272871,232,0,192.166.1.69,192.166.1.70
11,15,RX,UDP,520,0.272976,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.272976,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.27299,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.27299,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.273237,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.273237,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.27335,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.27335,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.273515,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.273515,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.273693,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.273693,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.273825,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.273825,192,0,192.166.1.23,192.166.1.24
12,17,RX,UDP,520,0.274031,212,0,192.166.1.34,192.166.1.33
12,17,TX,UDP,520,0.274031,212,0,192.166.1.34,192.166.1.33
14,7,RX,UDP,520,0.274104,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.274104,172,0,192.166.1.5,192.166.1.6
14,15,RX,UDP,520,0.274414,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.274414,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.274429,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.274429,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.274675,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.274675,152,0,192.166.1.33,192.166.1.34
13,11,RX,UDP,520,0.274743,232,0,192.166.1.94,192.166.1.93
13,11,TX,UDP,520,0.274743,232,0,192.166.1.94,192.166.1.93
14,14,RX,UDP,520,0.274789,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.274789,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.274953,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.274953,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.275131,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.275131,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.275264,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.275264,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.275542,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.275542,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.275853,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.275853,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.275867,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.275867,272,0,192.166.1.92,192.166.1.91
12,8,RX,UDP,520,0.275903,232,0,192.166.1.69,192.166.1.70
12,8,TX,UDP,520,0.275903,232,0,192.166.1.69,192.166.1.70
14,10,RX,UDP,520,0.276113,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.276113,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.276227,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.276227,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.276392,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.276392,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.276569,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.276569,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.276702,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.276702,192,0,192.166.1.23,192.166.1.24
13,3,RX,UDP,520,0.276775,252,0,192.166.1.55,192.166.1.56
13,3,TX,UDP,520,0.276775,252,0,192.166.1.55,192.166.1.56
14,7,RX,UDP,520,0.276981,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.276981,172,0,192.166.1.5,192.166.1.6
14,15,RX,UDP,520,0.277291,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.277291,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.277305,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.277305,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.277552,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.277552,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.277665,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.277665,232,0,192.166.1.38,192.166.1.37
12,11,RX,UDP,520,0.277775,232,0,192.166.1.94,192.166.1.93
12,11,TX,UDP,520,0.277775,232,0,192.166.1.94,192.166.1.93
11,6,RX,UDP,520,0.27783,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.27783,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.278008,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.278008,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.278141,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.278141,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.278419,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.278419,172,0,192.166.1.5,192.166.1.6
13,17,RX,UDP,520,0.278487,212,0,192.166.1.34,192.166.1.33
13,17,TX,UDP,520,0.278487,212,0,192.166.1.34,192.166.1.33
11,15,RX,UDP,520,0.278729,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.278729,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.278744,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.278744,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.27899,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.27899,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.279104,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.279104,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.279269,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.279269,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.279446,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.279446,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.279579,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.279579,192,0,192.166.1.23,192.166.1.24
12,3,RX,UDP,520,0.279807,252,0,192.166.1.55,192.166.1.56
12,3,TX,UDP,520,0.279807,252,0,192.166.1.55,192.166.1.56
14,7,RX,UDP,520,0.279857,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.279857,172,0,192.166.1.5,192.166.1.6
14,15,RX,UDP,520,0.280168,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.280168,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.280182,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.280182,272,0,192.166.1.92,192.166.1.91
13,8,RX,UDP,520,0.280359,232,0,192.166.1.69,192.166.1.70
13,8,TX,UDP,520,0.280359,232,0,192.166.1.69,192.166.1.70
11,10,RX,UDP,520,0.280429,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.280429,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.280542,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.280542,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.280707,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.280707,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.280885,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.280885,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.281017,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.281017,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.281296,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.281296,172,0,192.166.1.5,192.166.1.6
12,17,RX,UDP,520,0.281519,212,0,192.166.1.34,192.166.1.33
12,17,TX,UDP,520,0.281519,212,0,192.166.1.34,192.166.1.33
11,15,RX,UDP,520,0.281606,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.281606,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.281621,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.281621,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.281867,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.281867,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.281981,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.281981,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.282145,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.282145,172,0,192.166.1.41,192.166.1.42
13,11,RX,UDP,520,0.282231,232,0,192.166.1.94,192.166.1.93
13,11,TX,UDP,520,0.282231,232,0,192.166.1.94,192.166.1.93
11,16,RX,UDP,520,0.282323,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.282323,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.282456,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.282456,192,0,192.166.1.23,192.166.1.24
14,7,RX,UDP,520,0.282734,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.282734,172,0,192.166.1.5,192.166.1.6
14,15,RX,UDP,520,0.283045,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.283045,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.283059,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.283059,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.283305,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.283305,152,0,192.166.1.33,192.166.1.34
12,8,RX,UDP,520,0.283391,232,0,192.166.1.69,192.166.1.70
12,8,TX,UDP,520,0.283391,232,0,192.166.1.69,192.166.1.70
14,14,RX,UDP,520,0.283419,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.283419,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.283584,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.283584,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.283761,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.283761,212,0,192.166.1.32,192.166.1.31
7,20,RX,UDP,520,0.283787,52,0,1.1.11.1,224.0.0.9
7,21,TX,UDP,520,0.283787,212,0,1.1.11.2,1.1.11.1
11,4,RX,UDP,520,0.283894,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.283894,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.284173,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.284173,172,0,192.166.1.5,192.166.1.6
13,3,RX,UDP,520,0.284263,252,0,192.166.1.55,192.166.1.56
13,3,TX,UDP,520,0.284263,252,0,192.166.1.55,192.166.1.56
